timestamp,camera,beam_used,intensity,angle_deg,focus_col,focus_row,fwhm_focus_px,fwhm_focus_um,col,peak_row,fwhm_px,fwhm_um
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,0,1096.9097458773558,20.016067613721326,13.010443948918862
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,20,1097.1752601488704,19.96992275753201,12.980449792395808
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,41,1097.4248029058408,19.638226500517774,12.764847225336554
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,62,1097.8936823113793,18.869777603559832,12.265355442313892
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,82,1097.985466984774,18.60528225435845,12.093433465332993
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,103,1098.1263370363215,18.26560940886593,11.872646115762855
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,124,1098.639576961846,17.625633563258308,11.4566618161179
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,144,1098.7128029495727,17.425181243864838,11.326367808512146
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,165,1099.1194989936646,17.187351919607142,11.171778747744643
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,186,1099.3137346087638,16.738696283181053,10.880152584067686
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,206,1099.6326053209405,16.39892509629082,10.659301312589035
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,227,1099.9012383665918,16.088532024661756,10.457545816030143
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,248,1100.0615758809456,15.674981174054356,10.18873776313533
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,268,1100.2937284057532,15.177504388634864,9.865377852612662
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,289,1100.6566154500538,14.785269698899265,9.610425304284522
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,310,1100.9869963007523,14.235109015751453,9.252820860238446
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,330,1101.0991768269662,14.031270007727068,9.120325505022594
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,351,1101.4158264689695,13.434740181485362,8.732581117965486
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,372,1101.734803167437,13.06111865168448,8.489727123594912
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,392,1101.9518454425133,12.819893767084157,8.332930948604702
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,413,1102.170969903296,12.419752157975354,8.07283890268398
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,434,1102.3719452473597,11.98964047338999,7.793266307703494
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,454,1102.61179766739,11.494908051017534,7.4716902331613975
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,475,1102.9420387047135,11.06527701059384,7.192430056885996
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,496,1103.0392367960044,10.566089371009555,6.867958091156211
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,516,1103.3519570302412,10.062919342658752,6.540897572728189
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,537,1103.694283603971,9.527833579594441,6.193091826736387
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,558,1103.8719120270837,9.108186282929065,5.920321083903892
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,578,1104.3139234629812,8.68787210687309,5.647116869467509
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,599,1104.5367176251311,8.267773269624364,5.374052625255836
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,620,1104.818495112604,7.997667431836326,5.198483830693612
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,640,1105.00815054542,7.858979318386067,5.108336556950944
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,661,1105.1824945232402,7.752292551916156,5.038990158745501
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,682,1105.287974193023,7.542550202928403,4.9026576319034625
2026-04-01T11:46:41,Camera 1,488 nm,1 mW,0.6257548851092367,958,1107.8285551364258,6.162460024045478,4.005599015629561,703,1105.5102834497957,7.3174255300235105,4.756326594515282
